code,primary_id,family,particle,expected_particle_code,observed_particle_code,expected_energy_keV,observed_energy_keV,energy_delta_keV,energy_rel_delta,expected_dir_x,expected_dir_y,expected_dir_z,observed_dir_x,observed_dir_y,observed_dir_z,direction_dot,expected_weight,observed_weight,status
FLUKA,783,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.6065313682835909,-0.2380336736394226,0.758590580947164,0.6065313680279589,-0.2380336740109725,0.7585905810349683,1.0,1.0,1.0,PASS
FLUKA,784,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.6065313682835909,0.2380336736394226,-0.758590580947164,-0.6065313680279589,0.2380336740109725,-0.7585905810349683,1.0,1.0,1.0,PASS
FLUKA,785,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.17498561252966988,-0.7751952989243973,0.6070027050459749,-0.17498561298022647,-0.7751952989124021,0.6070027049314081,1.0000000000000002,1.0,1.0,PASS
FLUKA,786,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.17498561252966988,0.7751952989243973,-0.6070027050459749,0.17498561298022647,0.7751952989124021,-0.6070027049314081,1.0000000000000002,1.0,1.0,PASS
FLUKA,787,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.18542549427442076,-0.9626532718959788,0.19727154934519486,0.1854254940034944,-0.9626532720181415,0.19727154900371766,1.0000000000000002,1.0,1.0,PASS
FLUKA,788,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.18542549427442076,0.9626532718959788,-0.19727154934519486,-0.1854254940034944,0.9626532720181415,-0.19727154900371766,1.0000000000000002,1.0,1.0,PASS
FLUKA,789,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.9899262984945402,-0.1325317165767569,-0.049812324279406635,0.9899262984280831,-0.13253171705731193,-0.04981232432154081,1.0,1.0,1.0,PASS
FLUKA,790,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.9899262984945402,0.1325317165767569,0.049812324279406635,-0.9899262984280831,0.13253171705731193,0.04981232432154081,1.0,1.0,1.0,PASS
FLUKA,791,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.8946160120083141,-0.44431818186199007,0.04736606723378611,-0.8946160119532277,-0.4443181819767702,0.047366067197523606,1.0000000000000002,1.0,1.0,PASS
FLUKA,792,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.8946160120083141,0.44431818186199007,-0.04736606723378611,0.8946160119532277,0.4443181819767702,-0.047366067197523606,1.0000000000000002,1.0,1.0,PASS
FLUKA,793,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.2594023874013781,0.36823751729362914,0.8928110283077206,0.2594023871263238,0.36823751717932435,0.8928110284347812,1.0,1.0,1.0,PASS
FLUKA,794,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.2594023874013781,-0.36823751729362914,-0.8928110283077206,-0.2594023871263238,-0.36823751717932435,-0.8928110284347812,1.0,1.0,1.0,PASS
FLUKA,795,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.08183599442732796,-0.26065907410404904,0.961956192923207,0.08183599439635718,-0.2606590739883971,0.9619561929571797,1.0,1.0,1.0,PASS
FLUKA,796,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.08183599442732796,0.26065907410404904,-0.961956192923207,-0.08183599439635718,0.2606590739883971,-0.9619561929571797,1.0,1.0,1.0,PASS
FLUKA,797,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.8781457309978343,-0.21111214016122876,0.4292921376019192,0.8781457308781507,-0.21111213997070663,0.4292921379404325,1.0,1.0,1.0,PASS
FLUKA,798,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.8781457309978343,0.21111214016122876,-0.4292921376019192,-0.8781457308781507,0.21111213997070663,-0.4292921379404325,1.0,1.0,1.0,PASS
FLUKA,799,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.6932290825127658,0.2968288818328786,-0.656754180853348,-0.693229082664695,0.29682888185642814,-0.6567541806823374,1.0000000000000002,1.0,1.0,PASS
FLUKA,800,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.6932290825127658,-0.2968288818328786,0.656754180853348,0.693229082664695,-0.29682888185642814,0.6567541806823374,1.0000000000000002,1.0,1.0,PASS
FLUKA,801,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.6046250079919747,0.7721707007692659,0.1953996125487596,-0.6046250078360313,0.7721707007905945,0.19539961294700944,0.9999999999999999,1.0,1.0,PASS
FLUKA,802,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.6046250079919747,-0.7721707007692659,-0.1953996125487596,0.6046250078360313,-0.7721707007905945,-0.19539961294700944,0.9999999999999999,1.0,1.0,PASS
FLUKA,803,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.9967517211971378,0.058354474936074076,0.055504608326501614,-0.9967517211994236,0.05835447491167518,0.055504608311105,1.0,1.0,1.0,PASS
FLUKA,804,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.9967517211971378,-0.058354474936074076,-0.055504608326501614,0.9967517211994236,-0.05835447491167518,-0.055504608311105,1.0,1.0,1.0,PASS
FLUKA,805,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.5686543666964171,0.5652561891782141,-0.5975932160197435,-0.5686543669658247,0.5652561889660289,-0.5975932159640855,1.0,1.0,1.0,PASS
FLUKA,806,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.5686543666964171,-0.5652561891782141,0.5975932160197435,0.5686543669658247,-0.5652561889660289,0.5975932159640855,1.0,1.0,1.0,PASS
FLUKA,807,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.5979581161809323,-0.4543315603842641,0.6603248628759564,0.5979581161201083,-0.45433156009125886,0.6603248631326355,1.0,1.0,1.0,PASS
FLUKA,808,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.5979581161809323,0.4543315603842641,-0.6603248628759564,-0.5979581161201083,0.45433156009125886,-0.6603248631326355,1.0,1.0,1.0,PASS
FLUKA,809,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.6042002139841675,0.6315073867660782,-0.48594292039432513,0.6042002140207423,0.6315073870216796,-0.4859429200166825,1.0000000000000002,1.0,1.0,PASS
FLUKA,810,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.6042002139841675,-0.6315073867660782,0.48594292039432513,-0.6042002140207423,-0.6315073870216796,0.4859429200166825,1.0000000000000002,1.0,1.0,PASS
FLUKA,811,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.22166383175955728,-0.37327290710404826,0.9008509768611916,-0.22166383196907688,-0.3732729069479267,0.9008509768743271,1.0,1.0,1.0,PASS
FLUKA,812,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.22166383175955728,0.37327290710404826,-0.9008509768611916,0.22166383196907688,0.3732729069479267,-0.9008509768743271,1.0,1.0,1.0,PASS
FLUKA,813,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.1592088581752228,-0.01201980775329777,0.9871717498490906,-0.1592088579806342,-0.012019807798537938,0.9871717498799226,1.0,1.0,1.0,PASS
FLUKA,814,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.1592088581752228,0.01201980775329777,-0.9871717498490906,0.1592088579806342,0.012019807798537938,-0.9871717498799226,1.0,1.0,1.0,PASS
FLUKA,815,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.3427854322111907,0.9360298239859705,0.07966376888260052,0.3427854320198387,0.9360298240541727,0.07966376890461054,1.0,1.0,1.0,PASS
FLUKA,816,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.3427854322111907,-0.9360298239859705,-0.07966376888260052,-0.3427854320198387,-0.9360298240541727,-0.07966376890461054,1.0,1.0,1.0,PASS
FLUKA,817,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.7870572994985602,-0.6036489688039941,-0.12707765251179448,-0.7870572991668849,-0.6036489691279957,-0.12707765302694513,1.0,1.0,1.0,PASS
FLUKA,818,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.7870572994985602,0.6036489688039941,0.12707765251179448,0.7870572991668849,0.6036489691279957,0.12707765302694513,1.0,1.0,1.0,PASS
FLUKA,819,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.4272800113443866,0.8577757561368643,-0.2857490928933486,-0.4272800111000147,0.8577757562007821,-0.2857490930668861,1.0,1.0,1.0,PASS
FLUKA,820,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.4272800113443866,-0.8577757561368643,0.2857490928933486,0.4272800111000147,-0.8577757562007821,0.2857490930668861,1.0,1.0,1.0,PASS
FLUKA,821,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.258453617236839,0.9427859440535457,-0.2106095710841707,0.2584536170334494,0.9427859441220163,-0.2106095710272573,1.0,1.0,1.0,PASS
FLUKA,822,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.258453617236839,-0.9427859440535457,0.2106095710841707,-0.2584536170334494,-0.9427859441220163,0.2106095710272573,1.0,1.0,1.0,PASS
FLUKA,823,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.8235476284209046,-0.12497048692755056,0.5533097515130152,0.8235476280561063,-0.12497048700851393,0.5533097520376956,1.0,1.0,1.0,PASS
FLUKA,824,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.8235476284209046,0.12497048692755056,-0.5533097515130152,-0.8235476280561063,0.12497048700851393,-0.5533097520376956,1.0,1.0,1.0,PASS
FLUKA,825,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.807353932258357,0.33424290748829344,0.48627287284069265,-0.8073539322376264,0.3342429070983768,0.4862728731431234,1.0000000000000002,1.0,1.0,PASS
FLUKA,826,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.807353932258357,-0.33424290748829344,-0.48627287284069265,0.8073539322376264,-0.3342429070983768,-0.4862728731431234,1.0000000000000002,1.0,1.0,PASS
FLUKA,827,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.6284062998743702,0.11465086319908645,-0.769389824371175,0.6284063001441923,0.11465086302630746,-0.769389824176542,1.0,1.0,1.0,PASS
FLUKA,828,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.6284062998743702,-0.11465086319908645,0.769389824371175,-0.6284063001441923,-0.11465086302630746,0.769389824176542,1.0,1.0,1.0,PASS
FLUKA,829,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.5156957394025563,-0.21629906534807875,-0.8290190701615967,0.515695739214969,-0.2162990650901648,-0.8290190703455786,1.0000000000000002,1.0,1.0,PASS
FLUKA,830,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.5156957394025563,0.21629906534807875,0.8290190701615967,-0.515695739214969,0.2162990650901648,0.8290190703455786,1.0000000000000002,1.0,1.0,PASS
FLUKA,831,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.7933908297694113,-0.5668086161214603,0.22194365034458688,-0.7933908299701499,-0.5668086159786747,0.2219436499916497,1.0,1.0,1.0,PASS
FLUKA,832,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.7933908297694113,0.5668086161214603,-0.22194365034458688,0.7933908299701499,0.5668086159786747,-0.2219436499916497,1.0,1.0,1.0,PASS
FLUKA,833,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.9208581280206619,0.08085959812897217,0.3814210710601911,0.9208581280408193,0.08085959810358431,0.3814210710169075,1.0,1.0,1.0,PASS
FLUKA,834,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.9208581280206619,-0.08085959812897217,-0.3814210710601911,-0.9208581280408193,-0.08085959810358431,-0.3814210710169075,1.0,1.0,1.0,PASS
FLUKA,835,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.19185288738792042,0.6552125727097122,0.7306770518936789,-0.1918528869628836,0.6552125728732408,0.7306770518586412,1.0000000000000002,1.0,1.0,PASS
FLUKA,836,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.19185288738792042,-0.6552125727097122,-0.7306770518936789,0.1918528869628836,-0.6552125728732408,-0.7306770518586412,1.0000000000000002,1.0,1.0,PASS
FLUKA,837,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.5245115910949973,-0.5630741500807589,0.6386196773650381,0.5245115911722606,-0.5630741501849253,0.6386196772097361,1.0,1.0,1.0,PASS
FLUKA,838,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.5245115910949973,0.5630741500807589,-0.6386196773650381,-0.5245115911722606,0.5630741501849253,-0.6386196772097361,1.0,1.0,1.0,PASS
FLUKA,839,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.09619301519700843,0.39737751041953046,0.9125995934910798,-0.09619301527040762,0.39737750987775255,0.912599593719252,1.0,1.0,1.0,PASS
FLUKA,840,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.09619301519700843,-0.39737751041953046,-0.9125995934910798,0.09619301527040762,-0.39737750987775255,-0.912599593719252,1.0,1.0,1.0,PASS
FLUKA,841,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.49807929350472635,-0.8156124047393528,0.2944374680931807,0.49807929378491106,-0.8156124046477885,0.294437467872851,0.9999999999999999,1.0,1.0,PASS
FLUKA,842,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.49807929350472635,0.8156124047393528,-0.2944374680931807,-0.49807929378491106,0.8156124046477885,-0.294437467872851,0.9999999999999999,1.0,1.0,PASS
FLUKA,843,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.3224761741182401,0.9374414767385323,-0.1311967789861566,-0.3224761739326678,0.9374414768042647,-0.13119677897260645,1.0,1.0,1.0,PASS
FLUKA,844,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.3224761741182401,-0.9374414767385323,0.1311967789861566,0.3224761739326678,-0.9374414768042647,0.13119677897260645,1.0,1.0,1.0,PASS
FLUKA,845,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.045051531415059146,-0.4621330490108996,-0.885665515038859,-0.04505153140180799,-0.4621330490185461,-0.8856655150355431,1.0,1.0,1.0,PASS
FLUKA,846,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.045051531415059146,0.4621330490108996,0.885665515038859,0.04505153140180799,0.4621330490185461,0.8856655150355431,1.0,1.0,1.0,PASS
FLUKA,847,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.521421469272063,0.7109801884412572,-0.4718334695909112,0.5214214691369059,0.7109801881866771,-0.471833470123886,1.0,1.0,1.0,PASS
FLUKA,848,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.521421469272063,-0.7109801884412572,0.4718334695909112,-0.5214214691369059,-0.7109801881866771,0.471833470123886,1.0,1.0,1.0,PASS
FLUKA,849,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.05882489354639636,0.5586538877375349,0.8273121935611689,0.05882489347017882,0.5586538877167915,0.8273121935805955,1.0,1.0,1.0,PASS
FLUKA,850,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.05882489354639636,-0.5586538877375349,-0.8273121935611689,-0.05882489347017882,-0.5586538877167915,-0.8273121935805955,1.0,1.0,1.0,PASS
FLUKA,851,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.5882235639734954,-0.7644288271399464,0.2638969628922723,0.5882235640370341,-0.764428827048128,0.26389696301661475,1.0000000000000002,1.0,1.0,PASS
FLUKA,852,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.5882235639734954,0.7644288271399464,-0.2638969628922723,-0.5882235640370341,0.764428827048128,-0.26389696301661475,1.0000000000000002,1.0,1.0,PASS
FLUKA,853,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.25752036416189794,0.6181965405298794,-0.7426414338823364,-0.2575203639133916,0.6181965407920902,-0.7426414337502373,1.0,1.0,1.0,PASS
FLUKA,854,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.25752036416189794,-0.6181965405298794,0.7426414338823364,0.2575203639133916,-0.6181965407920902,0.7426414337502373,1.0,1.0,1.0,PASS
FLUKA,855,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.4686821814124571,0.8832420687474583,-0.014847923126518836,-0.4686821809862439,0.8832420689740764,-0.014847923099564207,1.0000000000000002,1.0,1.0,PASS
FLUKA,856,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.4686821814124571,-0.8832420687474583,0.014847923126518836,0.4686821809862439,-0.8832420689740764,0.014847923099564207,1.0000000000000002,1.0,1.0,PASS
FLUKA,857,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.6672159863396836,-0.013466308688404177,0.744742563644023,0.6672159859742288,-0.013466308699479866,0.7447425639712345,1.0000000000000002,1.0,1.0,PASS
FLUKA,858,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.6672159863396836,0.013466308688404177,-0.744742563644023,-0.6672159859742288,0.013466308699479866,-0.7447425639712345,1.0000000000000002,1.0,1.0,PASS
FLUKA,859,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.540863179911624,-0.8139328566557416,0.21208565597915954,-0.5408631798202049,-0.8139328567294303,0.21208565592949796,1.0,1.0,1.0,PASS
FLUKA,860,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.540863179911624,0.8139328566557416,-0.21208565597915954,0.5408631798202049,0.8139328567294303,-0.21208565592949796,1.0,1.0,1.0,PASS
FLUKA,861,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.5715406356015954,0.8109029917586171,0.1256090753610124,0.5715406357839028,0.8109029916934009,0.1256090749525077,1.0000000000000002,1.0,1.0,PASS
FLUKA,862,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.5715406356015954,-0.8109029917586171,-0.1256090753610124,-0.5715406357839028,-0.8109029916934009,-0.1256090749525077,1.0000000000000002,1.0,1.0,PASS
FLUKA,863,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.4939279479908975,-0.5593605557641741,-0.6656958395909467,-0.49392794779812543,-0.5593605557713823,-0.6656958397279218,1.0,1.0,1.0,PASS
FLUKA,864,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.4939279479908975,0.5593605557641741,0.6656958395909467,0.49392794779812543,0.5593605557713823,0.6656958397279218,1.0,1.0,1.0,PASS
FLUKA,865,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.5062012857165545,0.1502553374977687,0.8492252892444612,0.5062012860703188,0.15025533702087265,0.8492252891179698,1.0,1.0,1.0,PASS
FLUKA,866,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.5062012857165545,-0.1502553374977687,-0.8492252892444612,-0.5062012860703188,-0.15025533702087265,-0.8492252891179698,1.0,1.0,1.0,PASS
FLUKA,867,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.32432871826208964,-0.43732779550101286,0.8387820228120619,0.32432871790566675,-0.4373277958728002,0.8387820227560345,1.0,1.0,1.0,PASS
FLUKA,868,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.32432871826208964,0.43732779550101286,-0.8387820228120619,-0.32432871790566675,0.4373277958728002,-0.8387820227560345,1.0,1.0,1.0,PASS
FLUKA,869,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.5542622958963214,-0.8109644098130082,0.1874300759333407,-0.5542622958771739,-0.8109644098202881,0.18743007595846498,0.9999999999999999,1.0,1.0,PASS
FLUKA,870,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.5542622958963214,0.8109644098130082,-0.1874300759333407,0.5542622958771739,0.8109644098202881,-0.18743007595846498,0.9999999999999999,1.0,1.0,PASS
FLUKA,871,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.782075653987137,0.6102823792355829,0.12614709285254277,0.7820756540900254,0.6102823790702502,0.1261470930145209,0.9999999999999999,1.0,1.0,PASS
FLUKA,872,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.782075653987137,-0.6102823792355829,-0.12614709285254277,-0.7820756540900254,-0.6102823790702502,-0.1261470930145209,0.9999999999999999,1.0,1.0,PASS
FLUKA,873,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.11635504045926223,-0.7171089334892995,0.6871799488267705,-0.11635504003319362,-0.7171089332045759,0.6871799491960378,1.0,1.0,1.0,PASS
FLUKA,874,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.11635504045926223,0.7171089334892995,-0.6871799488267705,0.11635504003319362,0.7171089332045759,-0.6871799491960378,1.0,1.0,1.0,PASS
FLUKA,875,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.33249176770698385,-0.9118323226748345,0.2408548104823769,0.3324917679076541,-0.9118323227467486,0.24085480993310524,1.0000000000000002,1.0,1.0,PASS
FLUKA,876,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.33249176770698385,0.9118323226748345,-0.2408548104823769,-0.3324917679076541,0.9118323227467486,-0.24085480993310524,1.0000000000000002,1.0,1.0,PASS
FLUKA,877,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.04059802405396513,0.10052569364318678,-0.9941058220131647,0.04059802409899923,0.10052569399752197,-0.9941058219754946,1.0,1.0,1.0,PASS
FLUKA,878,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.04059802405396513,-0.10052569364318678,0.9941058220131647,-0.04059802409899923,-0.10052569399752197,0.9941058219754946,1.0,1.0,1.0,PASS
FLUKA,879,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.8834476581989825,-0.3454980561102799,0.3164669468471417,-0.8834476581462261,-0.345498056057186,0.3164669470523808,1.0,1.0,1.0,PASS
FLUKA,880,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.8834476581989825,0.3454980561102799,-0.3164669468471417,0.8834476581462261,0.345498056057186,-0.3164669470523808,1.0,1.0,1.0,PASS
FLUKA,881,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.5618978757605513,0.4565986732272337,-0.6897741868342928,-0.5618978759184733,0.45659867293375134,-0.6897741868999195,1.0,1.0,1.0,PASS
FLUKA,882,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.5618978757605513,-0.4565986732272337,0.6897741868342928,0.5618978759184733,-0.45659867293375134,0.6897741868999195,1.0,1.0,1.0,PASS
FLUKA,883,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.8871510454911034,-0.3387874490322474,0.3133465922301768,-0.8871510454601945,-0.3387874491757403,0.31334659216254324,1.0000000000000002,1.0,1.0,PASS
FLUKA,884,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.8871510454911034,0.3387874490322474,-0.3133465922301768,0.8871510454601945,0.3387874491757403,-0.31334659216254324,1.0000000000000002,1.0,1.0,PASS
FLUKA,885,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.9297173624504353,-0.3597628809707187,-0.07871655120655574,-0.9297173623800307,-0.3597628811470564,-0.07871655123217612,1.0,1.0,1.0,PASS
FLUKA,886,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.9297173624504353,0.3597628809707187,0.07871655120655574,0.9297173623800307,0.3597628811470564,0.07871655123217612,1.0,1.0,1.0,PASS
FLUKA,887,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.16696577945285918,0.6317714352008261,-0.756959234144077,-0.16696577905201795,0.6317714351968274,-0.7569592342358296,0.9999999999999999,1.0,1.0,PASS
FLUKA,888,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.16696577945285918,-0.6317714352008261,0.756959234144077,0.16696577905201795,-0.6317714351968274,0.7569592342358296,0.9999999999999999,1.0,1.0,PASS
FLUKA,889,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.6626852449378428,0.703485256243448,0.2568204828080536,0.6626852450535289,0.7034852560568244,0.25682048302074484,1.0000000000000002,1.0,1.0,PASS
FLUKA,890,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.6626852449378428,-0.703485256243448,-0.2568204828080536,-0.6626852450535289,-0.7034852560568244,-0.25682048302074484,1.0000000000000002,1.0,1.0,PASS
FLUKA,891,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.9205564233114455,-0.38928176230073397,-0.032180444994962094,0.9205564233715469,-0.38928176215711846,-0.03218044501298839,1.0,1.0,1.0,PASS
FLUKA,892,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.9205564233114455,0.38928176230073397,0.032180444994962094,-0.9205564233715469,0.38928176215711846,0.03218044501298839,1.0,1.0,1.0,PASS
FLUKA,893,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.5385857847169866,0.3533185459526043,0.7649126470301855,-0.5385857849213216,0.3533185459483861,0.7649126468882589,1.0,1.0,1.0,PASS
FLUKA,894,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.5385857847169866,-0.3533185459526043,-0.7649126470301855,0.5385857849213216,-0.3533185459483861,-0.7649126468882589,1.0,1.0,1.0,PASS
FLUKA,895,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.5222102323623021,0.7275837137419013,-0.44488022288437756,-0.5222102319738746,0.7275837139636,-0.44488022297774327,1.0,1.0,1.0,PASS
FLUKA,896,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.5222102323623021,-0.7275837137419013,0.44488022288437756,0.5222102319738746,-0.7275837139636,0.44488022297774327,1.0,1.0,1.0,PASS
FLUKA,897,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.13310237779234094,-0.869337324046288,-0.4759583742787432,0.1331023780193358,-0.8693373241262887,-0.47595837406914254,1.0,1.0,1.0,PASS
FLUKA,898,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.13310237779234094,0.869337324046288,0.4759583742787432,-0.1331023780193358,0.8693373241262887,0.47595837406914254,1.0,1.0,1.0,PASS
FLUKA,899,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.6526973161153834,-0.30871996570199495,-0.69186573575567,0.6526973158787723,-0.3087199659426604,-0.6918657358714975,1.0,1.0,1.0,PASS
FLUKA,900,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.6526973161153834,0.30871996570199495,0.69186573575567,-0.6526973158787723,0.3087199659426604,0.6918657358714975,1.0,1.0,1.0,PASS
FLUKA,901,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,-0.20483126694386097,0.9008997445162281,0.38265363243116823,-0.20483126694216777,0.9008997447456393,0.3826536318919613,1.0,1.0,1.0,PASS
FLUKA,902,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.20483126694386097,-0.9008997445162281,-0.38265363243116823,0.20483126694216777,-0.9008997447456393,-0.3826536318919613,1.0,1.0,1.0,PASS
FLUKA,903,pair511_gamma,gamma,7,7,511.0,511.0,0.0,0.0,0.2443195462820179,-0.9144716007664616,-0.322567280882879,0.24431954595542604,-0.9144716008331627,-0.32256728094115045,0.9999999999999999,1.0,1.0,PASS
