event_id,parent_Z,parent_A,parent_isomer,particle_code,kinetic_energy_keV,time_s,dir_x,dir_y,dir_z,x_cm,y_cm,z_cm,weight,track_generation,iprod,iaztrk
95,53,128,0,3,8.99118360E+02,5.75841738E+02,-4.31146247E-01,3.03994531E-01,8.49529422E-01,-4.31146247E-01,3.03994531E-01,8.49529422E-01,1.00000000E+00,2,2,53128
96,53,128,0,3,1.52891214E+03,7.00497831E+03,-9.00758520E-01,-2.52737498E-01,3.53210767E-01,-9.00758520E-01,-2.52737498E-01,3.53210767E-01,1.00000000E+00,2,2,53128
97,53,128,0,3,3.73396055E+02,5.08603378E+03,-8.03349534E-01,4.16014536E-01,4.26100260E-01,-8.03349534E-01,4.16014536E-01,4.26100260E-01,1.00000000E+00,2,2,53128
98,53,128,0,3,3.58734122E+02,2.07644803E+03,-4.67700098E-01,7.33911291E-01,-4.92575715E-01,-4.67700098E-01,7.33911291E-01,-4.92575715E-01,1.00000000E+00,2,2,53128
99,53,128,0,3,2.55488328E+02,1.99025078E+02,-1.46804660E-02,9.85295388E-01,1.70227734E-01,-1.46804660E-02,9.85295388E-01,1.70227734E-01,1.00000000E+00,2,2,53128
100,53,128,0,3,4.43060252E+02,5.66503749E+02,3.41342806E-01,8.16353875E-01,-4.65887798E-01,3.41342806E-01,8.16353875E-01,-4.65887798E-01,1.00000000E+00,2,2,53128
101,53,128,0,7,4.42900986E+02,4.21390149E+03,-6.10688296E-01,-2.27532972E-01,7.58477786E-01,-6.10688296E-01,-2.27532972E-01,7.58477786E-01,1.00000000E+00,2,2,53128
101,53,128,0,7,2.74720005E+01,4.21390149E+03,-4.04756451E-01,9.11025228E-01,7.87734051E-02,-4.04756451E-01,9.11025228E-01,7.87734051E-02,1.00000000E+00,2,2,53128
102,53,128,0,3,1.60530608E+03,8.90154637E+03,8.02681011E-01,-4.18686818E-01,4.24740560E-01,8.02681011E-01,-4.18686818E-01,4.24740560E-01,1.00000000E+00,2,2,53128
103,53,128,0,3,1.85652016E+03,1.59782666E+03,4.90146119E-01,4.09709923E-01,-7.69346841E-01,4.90146119E-01,4.09709923E-01,-7.69346841E-01,1.00000000E+00,2,2,53128
104,53,128,0,3,1.28361358E+03,2.07440301E+03,-6.22342029E-01,-6.21444203E-01,4.75917537E-01,-6.22342029E-01,-6.21444203E-01,4.75917537E-01,1.00000000E+00,2,2,53128
105,53,128,0,3,3.88327806E+02,2.10373053E+03,-9.63900856E-01,2.12588773E-01,-1.60315791E-01,-9.63900856E-01,2.12588773E-01,-1.60315791E-01,1.00000000E+00,2,2,53128
106,53,128,0,3,5.09639023E+02,2.32436571E+03,-6.38533878E-01,6.89237107E-01,-3.42383843E-01,-6.38533878E-01,6.89237107E-01,-3.42383843E-01,1.00000000E+00,2,2,53128
107,53,128,0,3,1.58041070E+02,1.19659979E+03,1.81959442E-01,5.83510525E-01,7.91458292E-01,1.81959442E-01,5.83510525E-01,7.91458292E-01,1.00000000E+00,2,2,53128
108,53,128,0,3,5.12971787E+02,2.65551270E+03,4.59056535E-01,2.01413137E-01,8.65274434E-01,4.59056535E-01,2.01413137E-01,8.65274434E-01,1.00000000E+00,2,2,53128
109,53,128,0,3,1.70782722E+02,8.50387357E+02,-1.24740528E-01,9.92172358E-01,5.81482822E-03,-1.24740528E-01,9.92172358E-01,5.81482822E-03,1.00000000E+00,2,2,53128
110,53,128,0,3,5.22802173E+02,9.32187999E+03,9.60309512E-01,-2.23343527E-01,-1.67102694E-01,9.60309512E-01,-2.23343527E-01,-1.67102694E-01,1.00000000E+00,2,2,53128
111,53,128,0,3,1.01782764E+03,2.46970361E+03,4.67651362E-01,6.46301918E-01,-6.02989249E-01,4.67651362E-01,6.46301918E-01,-6.02989249E-01,1.00000000E+00,2,2,53128
112,53,128,0,3,1.10447104E+03,1.60595212E+02,-7.68403343E-01,6.03964665E-01,2.11619910E-01,-7.68403343E-01,6.03964665E-01,2.11619910E-01,1.00000000E+00,2,2,53128
