code,stream,source_tag,band,band_label,stage,stage_label,deposit_carrier,dominant_events,dominant_rate_s-1,dominant_sigma_s-1,fractional_rate_s-1,energy_rate_keV_s-1,raw_deposit_keV_sum
FLUKA,delayed,activation,e3000_10000,3000-10000 keV,side_compton_fov_pass,final,PHOTON,0,0.0,0.0,1.4082504188991111e-07,0.0004939489026362175,8.4000003
FLUKA,delayed,activation,e300_480,300-480 keV,active_veto_pass,active-veto,ELECTRON,21,0.0018053382928532227,0.000725622442498301,0.001792330459065636,0.6951888395548542,7400.626894415899
FLUKA,delayed,activation,e300_480,300-480 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,40,0.0082721834788015,0.002316823778447116,0.008285191312589087,3.2563111816332957,15794.470067900002
FLUKA,delayed,activation,e300_480,300-480 keV,raw,raw,ELECTRON,30,0.002285058582399286,0.0007444978442090244,0.002232990874060387,0.84678714830175,10410.637690245896
FLUKA,delayed,activation,e300_480,300-480 keV,raw,raw,EM_BELOW_THRESHOLD,168,0.021168862706873594,0.0036361954259869723,0.02121959092094544,8.219227453267306,64628.86090409002
FLUKA,delayed,activation,e300_480,300-480 keV,raw,raw,PHOTON,0,0.0,0.0,1.339494267047168e-06,0.0004939489026362175,8.4000003
FLUKA,delayed,activation,e300_480,300-480 keV,raw,raw,POSITRON,1,0.0006787801777182261,0.0006787801777182261,0.0006787801777182261,0.2778659076546719,409.360669
FLUKA,delayed,activation,e300_480,300-480 keV,side_compton_fov_pass,final,ELECTRON,17,0.0015701245380936105,0.0007160283174918235,0.001551211374248841,0.6103391214270723,5931.927704520999
FLUKA,delayed,activation,e300_480,300-480 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,36,0.0075253061371926,0.002214358980213714,0.007544219301037369,2.969741794625123,14314.2429137
FLUKA,delayed,activation,e480_550,480-550 keV,active_veto_pass,active-veto,ELECTRON,3,0.00017641031606970925,0.0001018505434706736,0.00021322807309011478,0.11003859081606912,1564.7630095
FLUKA,delayed,activation,e480_550,480-550 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,18,0.008861314355717721,0.0024474472985024777,0.008824496598697315,4.5254182950166015,9179.7846699
FLUKA,delayed,activation,e480_550,480-550 keV,raw,raw,ELECTRON,3,0.00017641031606970925,0.0001018505434706736,0.00021680551786883075,0.11196299139393469,1729.30366168
FLUKA,delayed,activation,e480_550,480-550 keV,raw,raw,EM_BELOW_THRESHOLD,72,0.01752692062956155,0.0033959501347556064,0.017486525427762425,9.001974797395894,36690.39231978998
FLUKA,delayed,activation,e480_550,480-550 keV,side_compton_fov_pass,final,ELECTRON,3,0.00017641031606970925,0.0001018505434706736,0.00017641031606970925,0.0903038000738162,1535.689104
FLUKA,delayed,activation,e480_550,480-550 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,15,0.006824973824553092,0.0021465718466101083,0.006824973824553092,3.4876061261158315,7650.847609000001
FLUKA,delayed,activation,e550_800,550-800 keV,active_veto_pass,active-veto,ELECTRON,1,5.880343868990309e-05,5.880343868990309e-05,6.237818713367825e-05,0.03572016506526755,1209.9064568
FLUKA,delayed,activation,e550_800,550-800 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,49,0.0009326546349019262,0.0005456866019944231,0.0009290798864581509,0.6270078694007121,33209.86275703001
FLUKA,delayed,activation,e550_800,550-800 keV,raw,raw,ELECTRON,5,0.000244506534786451,0.00011797344348477744,0.0003188853816277731,0.2121352493307755,4688.5578698
FLUKA,delayed,activation,e550_800,550-800 keV,raw,raw,EM_BELOW_THRESHOLD,179,0.004504462688747595,0.0012629128867531376,0.004246651430083859,2.8177999425677522,119629.39045979995
FLUKA,delayed,activation,e550_800,550-800 keV,raw,raw,PHOTON,0,0.0,0.0,1.535436946332766e-06,0.000987897805272435,16.8000006
FLUKA,delayed,activation,e550_800,550-800 keV,raw,raw,POSITRON,0,0.0,0.0,0.00018189697487607922,0.12697564092227465,187.064451
FLUKA,delayed,activation,e550_800,550-800 keV,side_compton_fov_pass,final,ELECTRON,1,5.880343868990309e-05,5.880343868990309e-05,6.237774384982534e-05,0.03571983855668042,865.184115
FLUKA,delayed,activation,e550_800,550-800 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,45,0.000923359959990282,0.0005456074704710325,0.0009197856548303598,0.6213872505066952,30673.502492930013
FLUKA,delayed,activation,e800_1500,800-1500 keV,active_veto_pass,active-veto,ELECTRON,5,0.0015339706715061614,0.0009653282304644596,0.0019044852856448615,2.0599614173511824,7221.97647451
FLUKA,delayed,activation,e800_1500,800-1500 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,32,0.00396818974074791,0.001386530616252402,0.0035965532434038437,4.2332322846253865,33793.102145200006
FLUKA,delayed,activation,e800_1500,800-1500 keV,active_veto_pass,active-veto,PHOTON,0,0.0,0.0,1.1218832053652844e-06,0.0010873042353648373,14.804000330000001
FLUKA,delayed,activation,e800_1500,800-1500 keV,raw,raw,ELECTRON,8,0.0017103809875758705,0.0009706864198786941,0.002340543705488123,2.567588860677702,16514.001918020003
FLUKA,delayed,activation,e800_1500,800-1500 keV,raw,raw,EM_BELOW_THRESHOLD,104,0.00822014769849253,0.001735294842827103,0.007576217942041841,8.723963803914055,107581.17095663
FLUKA,delayed,activation,e800_1500,800-1500 keV,raw,raw,PHOTON,0,0.0,0.0,5.3217746570363296e-06,0.005532844359090796,90.40400303000001
FLUKA,delayed,activation,e800_1500,800-1500 keV,raw,raw,POSITRON,0,0.0,0.0,8.445263881388621e-06,0.011725905680405855,199.408503
FLUKA,delayed,activation,e800_1500,800-1500 keV,side_compton_fov_pass,final,ELECTRON,2,0.0007375836164081292,0.0006813225183897446,0.0010924451622444874,1.0587790627370413,3074.653519
FLUKA,delayed,activation,e800_1500,800-1500 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,15,0.0026087165786697186,0.0011910337686409358,0.0022538550328333605,2.771973433745621,15796.035859599999
FLUKA,delayed,activation,w2_510p58_511p42,W2 510.58-511.42 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,12,0.008145362110728156,0.002351363503637939,0.008145362110728156,4.162272381873825,6131.9887199
FLUKA,delayed,activation,w2_510p58_511p42,W2 510.58-511.42 keV,raw,raw,EM_BELOW_THRESHOLD,20,0.012227335974062713,0.0028798353853080145,0.012227335974062713,6.248157247870702,10219.9875369
FLUKA,delayed,activation,w2_510p58_511p42,W2 510.58-511.42 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,10,0.006787801757281753,0.0021464913858703755,0.006787801757281753,3.468560317437324,5109.9906
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,ELECTRON,24,0.016284870305048736,0.0033241352312311117,0.017884022773686815,59.01109098109218,86968.21485048998
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,648,0.5489354869284374,0.03107220935982039,0.5504474483727136,359.92535688538845,473401.06505058863
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,FLUKA_PARTICLE_-7,1856,1.2593633887887945,0.02923223879611621,1.2606969583653052,1.4987962173063616,2208.866641737153
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,HEAVY_RECOIL,5,0.0033926815430732407,0.0015172533112641294,0.0033926815430732407,0.2029348632317821,299.07738267700006
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,NEUTRON,1,0.0006785363086146481,0.0006785363086146481,0.00037690145672660913,0.355474490564644,523.884258
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,PHOTON,13,0.008820972011990426,0.002446497452974172,0.007947534667091537,0.1321308251107256,194.72918903999997
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,POSITRON,21,0.014249262480907611,0.0031094439960025417,0.010979651188269544,44.67549575411615,65840.980338
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,PROTON,9,0.006106832569190051,0.0020356108563969453,0.006106832569190051,267.7039687820962,394531.069105
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,raw,raw,4-HELIUM,1,0.0006785400918650751,0.0006785400918650751,0.0006785400918650751,202.85543655240576,298958.6599
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,raw,raw,ELECTRON,306,0.2076319295625007,0.011869527383617521,0.20153745554223707,554.6572661308873,817412.8879117045
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,raw,raw,EM_BELOW_THRESHOLD,3942,2.8410292499834244,0.05319911814252645,2.857087523490529,2119.5530794299207,3040488.750859668
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,raw,raw,FLUKA_PARTICLE_-7,2329,1.5803110627634935,0.032745968224964984,1.5831822381333058,9.528845719285522,14043.236298939306
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,raw,raw,HEAVY_RECOIL,9,0.006106826777531833,0.0020356089258439444,0.0061068315216490756,0.21735519182579494,320.3294931550001
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,raw,raw,MUON+,1,0.0006785367186644798,0.0006785367186644798,0.0006785367186644798,7.127349835344407,10504.00021
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,raw,raw,NEUTRON,6,0.004071217851687889,0.0016620677280575417,0.003894605980100802,63.70878141995911,93891.48467240001
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,raw,raw,PHOTON,20,0.013570726172292963,0.0030345066225282587,0.01223870187313132,0.2168263487048354,319.55010506
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,raw,raw,POSITRON,135,0.09635212780963995,0.009547849643597615,0.08502578437963022,362.3211038248334,496621.32763297006
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,raw,raw,PROTON,30,0.02035611159769256,0.0037165005017164975,0.02035611159769256,713.7123392406692,1051839.7813359003
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,ELECTRON,17,0.0115351161447462,0.002797676604032919,0.01082162788044662,33.842884276917445,49876.306046300015
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,521,0.46276139405327193,0.03011660598495125,0.4650990874643633,234.8497151365132,289069.5155204688
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,FLUKA_PARTICLE_-7,1856,1.2593633887887945,0.02923223879611621,1.260326329352645,1.2769760136145227,1881.9567905241465
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,HEAVY_RECOIL,5,0.0033926815430732407,0.0015172533112641294,0.0033926815430732407,0.2029348632317821,299.07738267700006
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,NEUTRON,1,0.0006785363086146481,0.0006785363086146481,0.00037690145672660913,0.355474490564644,523.884258
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,PHOTON,13,0.008820972011990426,0.002446497452974172,0.007903334512103793,0.12539746603114899,184.80583048999998
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,POSITRON,10,0.006785363086146481,0.002145720210345219,0.005417489727279222,20.604620788129694,30366.275948
FLUKA,prompt,all_prompt,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,PROTON,6,0.004071221161206871,0.0016620690791632829,0.004071221161206871,168.25766277480207,247971.211535
FLUKA,prompt,all_prompt,e100_300,100-300 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,208,0.17438369156837571,0.01728602945709111,0.17428115232316455,35.239539575723995,41975.366985199995
FLUKA,prompt,all_prompt,e100_300,100-300 keV,active_veto_pass,active-veto,FLUKA_PARTICLE_-7,3,0.0020356089258439444,0.0011752593613008062,0.0020939480160674863,0.2904542059769495,428.05993178163624
FLUKA,prompt,all_prompt,e100_300,100-300 keV,active_veto_pass,active-veto,HEAVY_RECOIL,1,0.0006785363086146481,0.0006785363086146481,0.0006785363086146481,0.12300380266227462,181.278144
FLUKA,prompt,all_prompt,e100_300,100-300 keV,active_veto_pass,active-veto,PHOTON,0,0.0,0.0,4.4200154987744966e-05,0.006733359079576607,9.92335855
FLUKA,prompt,all_prompt,e100_300,100-300 keV,active_veto_pass,active-veto,POSITRON,1,0.0006785363086146481,0.0006785363086146481,0.0006785363086146481,0.11174144615530776,164.680128
FLUKA,prompt,all_prompt,e100_300,100-300 keV,raw,raw,ELECTRON,13,0.008820972011990426,0.002446497452974172,0.009094102901115418,1.7397199252079774,2563.9304826
FLUKA,prompt,all_prompt,e100_300,100-300 keV,raw,raw,EM_BELOW_THRESHOLD,1198,0.8698826020608655,0.029994044483136473,0.8693726142408766,179.65367519785124,247375.3586099852
FLUKA,prompt,all_prompt,e100_300,100-300 keV,raw,raw,FLUKA_PARTICLE_-7,4,0.0027141452344585926,0.0013570726172292963,0.002906802010333867,0.41252637506722095,607.965071035722
FLUKA,prompt,all_prompt,e100_300,100-300 keV,raw,raw,HEAVY_RECOIL,1,0.0006785363086146481,0.0006785363086146481,0.0006785363086146481,0.12300380266227462,181.278144
FLUKA,prompt,all_prompt,e100_300,100-300 keV,raw,raw,PHOTON,0,0.0,0.0,4.4200154987744966e-05,0.006733359079576607,9.92335855
FLUKA,prompt,all_prompt,e100_300,100-300 keV,raw,raw,POSITRON,1,0.0006785363086146481,0.0006785363086146481,0.0006785363086146481,0.11174144615530776,164.680128
FLUKA,prompt,all_prompt,e100_300,100-300 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,196,0.16624125696670283,0.017125474522512073,0.16619657160283452,33.68110798351168,39678.611750799995
FLUKA,prompt,all_prompt,e100_300,100-300 keV,side_compton_fov_pass,final,FLUKA_PARTICLE_-7,3,0.0020356089258439444,0.0011752593613008062,0.002080294289712298,0.2879599196825469,424.3839512
FLUKA,prompt,all_prompt,e100_300,100-300 keV,side_compton_fov_pass,final,HEAVY_RECOIL,1,0.0006785363086146481,0.0006785363086146481,0.0006785363086146481,0.12300380266227462,181.278144
FLUKA,prompt,all_prompt,e100_300,100-300 keV,side_compton_fov_pass,final,POSITRON,1,0.0006785363086146481,0.0006785363086146481,0.0006785363086146481,0.11174144615530776,164.680128
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,active_veto_pass,active-veto,ELECTRON,5,0.0033926815430732407,0.0015172533112641294,0.003417524965057145,8.50595067040319,12535.733994499999
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,43,0.02917706127042987,0.004449460130247366,0.030305455314337162,65.95745813050625,97205.49555435001
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,active_veto_pass,active-veto,FLUKA_PARTICLE_-7,0,0.0,0.0,1.6595017060202148e-07,0.00039588742470893413,0.583443243468
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,active_veto_pass,active-veto,POSITRON,6,0.004071217851687889,0.0016620677280575417,0.0029178144356260885,7.52726270981989,11093.38235
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,raw,raw,ELECTRON,83,0.05631846877455893,0.006181755048868051,0.055279407981516204,124.1395550416579,182952.09448834
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,raw,raw,EM_BELOW_THRESHOLD,375,0.2544510713000841,0.013139796820968079,0.26039244569099634,552.5009843712295,814254.2650888043
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,raw,raw,FLUKA_PARTICLE_-7,0,0.0,0.0,1.0432833944526636e-05,0.02187153467356619,32.2334035716096
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,raw,raw,NEUTRON,1,0.0006785363086146481,0.0006785363086146481,0.0005455996625646093,1.009907531833098,1488.361815
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,raw,raw,PHOTON,0,0.0,0.0,1.237083672801188e-05,0.022606893586112717,33.31714648
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,raw,raw,POSITRON,36,0.024427307110127333,0.004071217851687889,0.01963512648763582,46.02461481640839,67829.25870301
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,raw,raw,PROTON,1,0.0006785371359943936,0.0006785371359943936,0.0006785371359943936,1.4069404275182675,2073.49068
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,side_compton_fov_pass,final,ELECTRON,4,0.0027141452344585926,0.0013570726172292963,0.002147404269290777,5.653145532634969,8331.382508
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,14,0.009499508320605074,0.002538850391322321,0.010576934014313878,24.108078568110574,35529.53358875
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,side_compton_fov_pass,final,FLUKA_PARTICLE_-7,0,0.0,0.0,2.8908969392702204e-08,5.403627126166743e-05,0.0796365214
FLUKA,prompt,all_prompt,e1500_3000,1500-3000 keV,side_compton_fov_pass,final,POSITRON,3,0.0020356089258439444,0.0011752593613008062,0.0015248952883335641,4.114419742769789,6063.669239999999
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,active_veto_pass,active-veto,ELECTRON,15,0.010178044629219722,0.0026279598230615885,0.010422072187479592,47.857561397771605,70530.58294769998
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,32,0.02171316187566874,0.003838381000821646,0.023585310533972264,97.47645710133818,143656.95079804
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,active_veto_pass,active-veto,FLUKA_PARTICLE_-7,0,0.0,0.0,3.16600128762752e-08,0.00013389441153957002,0.1973282930326
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,active_veto_pass,active-veto,POSITRON,14,0.009499508320605074,0.002538850391322321,0.00738330044402881,37.036491598140955,54582.917859999994
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,active_veto_pass,active-veto,PROTON,1,0.0006785363086146481,0.0006785363086146481,0.0006785363086146481,2.49545311111399,3677.70019
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,raw,raw,ELECTRON,117,0.07938868215395609,0.007339486261573,0.07393711716556825,340.2714271084128,501479.0907992272
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,raw,raw,EM_BELOW_THRESHOLD,148,0.1004233510497142,0.008254748607220752,0.11247030836630188,461.1622507691051,676065.8703321003
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,raw,raw,FLUKA_PARTICLE_-7,0,0.0,0.0,3.8209353897323373e-07,0.0015216260014225729,2.242512275473131
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,raw,raw,POSITRON,81,0.05971119266476126,0.008142434848085951,0.05311541824302296,251.4123654102256,333168.1750072801
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,raw,raw,PROTON,1,0.0006785363086146481,0.0006785363086146481,0.0006785363086146481,2.49545311111399,3677.70019
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,side_compton_fov_pass,final,ELECTRON,9,0.006106826777531833,0.0020356089258439444,0.005592105953992005,26.076766997047315,38430.908804700004
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,16,0.01085658093783437,0.0027141452344585926,0.01222843333620248,49.40107442597483,72805.3514584
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,side_compton_fov_pass,final,FLUKA_PARTICLE_-7,0,0.0,0.0,2.8146528599264295e-08,0.00011965156521887932,0.176337748916
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,side_compton_fov_pass,final,POSITRON,6,0.004071217851687889,0.0016620677280575417,0.0032140581303310087,16.378459599204596,24137.92658
FLUKA,prompt,all_prompt,e3000_10000,3000-10000 keV,side_compton_fov_pass,final,PROTON,1,0.0006785363086146481,0.0006785363086146481,0.0006785363086146481,2.49545311111399,3677.70019
FLUKA,prompt,all_prompt,e300_480,300-480 keV,active_veto_pass,active-veto,ELECTRON,1,0.0006785363086146481,0.0006785363086146481,0.0015503541761362348,0.574878712762628,847.23378949
FLUKA,prompt,all_prompt,e300_480,300-480 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,141,0.1384212791854461,0.0180546694612664,0.13753230088528626,51.64581567468172,52806.458624480016
FLUKA,prompt,all_prompt,e300_480,300-480 keV,active_veto_pass,active-veto,FLUKA_PARTICLE_-7,0,0.0,0.0,1.716043263827642e-05,0.005453867901855778,8.03769501
FLUKA,prompt,all_prompt,e300_480,300-480 keV,raw,raw,ELECTRON,11,0.007463899804810961,0.0022504504659422945,0.007757929174553562,2.9882304701386513,4403.936040471301
FLUKA,prompt,all_prompt,e300_480,300-480 keV,raw,raw,EM_BELOW_THRESHOLD,788,0.5774338969174885,0.024977126269870007,0.5765924864891719,217.5989197607084,297381.79968897725
FLUKA,prompt,all_prompt,e300_480,300-480 keV,raw,raw,FLUKA_PARTICLE_-7,0,0.0,0.0,0.0002602268191336024,0.10535862733194833,155.2733818283897
FLUKA,prompt,all_prompt,e300_480,300-480 keV,raw,raw,NEUTRON,0,0.0,0.0,0.00028715423943953826,0.12251350521785954,180.555563
FLUKA,prompt,all_prompt,e300_480,300-480 keV,side_compton_fov_pass,final,ELECTRON,1,0.0006785363086146481,0.0006785363086146481,0.0009489892167778236,0.33775075305987745,497.763714
FLUKA,prompt,all_prompt,e300_480,300-480 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,125,0.1275647103663428,0.01784949639199481,0.12729425745817963,47.674390584414255,46953.52248230002
FLUKA,prompt,all_prompt,e480_550,480-550 keV,active_veto_pass,active-veto,ELECTRON,1,0.0006785352069118288,0.0006785352069118288,0.0005834093820520999,0.29812164582380396,439.360366
FLUKA,prompt,all_prompt,e480_550,480-550 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,102,0.08345988592038861,0.011574956271218604,0.08355491736788004,42.45342495667207,51762.355864299985
FLUKA,prompt,all_prompt,e480_550,480-550 keV,active_veto_pass,active-veto,FLUKA_PARTICLE_-7,0,0.0,0.0,9.437736835358137e-08,4.8646359471331074e-05,0.07169308238
FLUKA,prompt,all_prompt,e480_550,480-550 keV,raw,raw,ELECTRON,6,0.00407121674998507,0.0016620672782895534,0.0039851638977700995,2.030327431044536,2992.216806000001
FLUKA,prompt,all_prompt,e480_550,480-550 keV,raw,raw,EM_BELOW_THRESHOLD,390,0.28837776237300516,0.018016377030559326,0.28829995777408884,147.3159040919454,199266.1871711501
FLUKA,prompt,all_prompt,e480_550,480-550 keV,raw,raw,FLUKA_PARTICLE_-7,0,0.0,0.0,7.512452585566621e-06,0.0036703274811579127,5.409183612667
FLUKA,prompt,all_prompt,e480_550,480-550 keV,raw,raw,NEUTRON,0,0.0,0.0,0.0001279209772838531,0.06226381034594228,91.7619434
FLUKA,prompt,all_prompt,e480_550,480-550 keV,raw,raw,POSITRON,0,0.0,0.0,2.8424021261992266e-05,0.015159690608600241,22.341753
FLUKA,prompt,all_prompt,e480_550,480-550 keV,side_compton_fov_pass,final,ELECTRON,1,0.0006785352069118288,0.0006785352069118288,0.0005834093820520999,0.29812164582380396,439.360366
FLUKA,prompt,all_prompt,e480_550,480-550 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,89,0.07463891900686254,0.011313455255234531,0.07473404483172227,37.94194790849274,45113.515410399974
FLUKA,prompt,all_prompt,e550_800,550-800 keV,active_veto_pass,active-veto,ELECTRON,0,0.0,0.0,9.95615925592838e-05,0.05916706974722362,87.19808947
FLUKA,prompt,all_prompt,e550_800,550-800 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,35,0.028498523851793422,0.006717165854404839,0.0280608732751435,17.92989989393718,22538.529468999997
FLUKA,prompt,all_prompt,e550_800,550-800 keV,active_veto_pass,active-veto,FLUKA_PARTICLE_-7,0,0.0,0.0,0.00033808898409064096,0.21322546654970187,314.24326722477
FLUKA,prompt,all_prompt,e550_800,550-800 keV,raw,raw,ELECTRON,6,0.004071217851687889,0.0016620677280575417,0.005087741186776972,3.4047642082676965,5017.80695453
FLUKA,prompt,all_prompt,e550_800,550-800 keV,raw,raw,EM_BELOW_THRESHOLD,374,0.25852202235353694,0.014184477511123936,0.2570089228370018,170.09661804586122,246796.1191743299
FLUKA,prompt,all_prompt,e550_800,550-800 keV,raw,raw,FLUKA_PARTICLE_-7,0,0.0,0.0,0.00035427363992762814,0.2231078749263357,328.8075701974592
FLUKA,prompt,all_prompt,e550_800,550-800 keV,raw,raw,NEUTRON,0,0.0,0.0,0.00014230254151874127,0.11081142054194973,163.309493
FLUKA,prompt,all_prompt,e550_800,550-800 keV,raw,raw,POSITRON,1,0.0006785363086146481,0.0006785363086146481,0.0006785363086146481,0.49654324492812557,731.7858140000001
FLUKA,prompt,all_prompt,e550_800,550-800 keV,raw,raw,PROTON,1,0.0006785363086146481,0.0006785363086146481,0.0006785363086146481,0.49431267759301784,728.498492
FLUKA,prompt,all_prompt,e550_800,550-800 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,23,0.020356088148417644,0.006292485903860378,0.020356088148417644,12.816993481108703,15003.330028800005
FLUKA,prompt,all_prompt,e800_1500,800-1500 keV,active_veto_pass,active-veto,ELECTRON,2,0.0013570726172292963,0.0009595952502054114,0.0018111004704024585,1.7154114845837245,2528.10566333
FLUKA,prompt,all_prompt,e800_1500,800-1500 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,55,0.04206924782068074,0.007370789955464146,0.04191675173843213,47.73401041862823,61632.86519040001
FLUKA,prompt,all_prompt,e800_1500,800-1500 keV,active_veto_pass,active-veto,FLUKA_PARTICLE_-7,0,0.0,0.0,1.0308096350069215e-07,0.00010588530162193434,0.156049573586
FLUKA,prompt,all_prompt,e800_1500,800-1500 keV,active_veto_pass,active-veto,NEUTRON,1,0.0006785363086146481,0.0006785363086146481,0.00037690145672660913,0.355474490564644,523.884258
FLUKA,prompt,all_prompt,e800_1500,800-1500 keV,raw,raw,ELECTRON,45,0.030534112774158465,0.004551756786429331,0.030440603444077622,36.41615257566359,53651.159890890005
FLUKA,prompt,all_prompt,e800_1500,800-1500 keV,raw,raw,EM_BELOW_THRESHOLD,429,0.3005914228646103,0.015985248013081946,0.3014433425657053,333.9185618845997,477142.11829563894
FLUKA,prompt,all_prompt,e800_1500,800-1500 keV,raw,raw,FLUKA_PARTICLE_-7,0,0.0,0.0,7.80598164391977e-05,0.10495419325187404,154.6773428619561
FLUKA,prompt,all_prompt,e800_1500,800-1500 keV,raw,raw,NEUTRON,1,0.0006785363086146481,0.0006785363086146481,0.00037690145672660913,0.355474490564644,523.884258
FLUKA,prompt,all_prompt,e800_1500,800-1500 keV,raw,raw,POSITRON,11,0.007463875257755126,0.0022504430648221086,0.006929039922190656,7.959274008468858,11730.09024883
FLUKA,prompt,all_prompt,e800_1500,800-1500 keV,side_compton_fov_pass,final,ELECTRON,2,0.0013570726172292963,0.0009595952502054114,0.0015497190583339145,1.4770993483514727,2176.8906536
FLUKA,prompt,all_prompt,e800_1500,800-1500 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,29,0.024427303796699894,0.006508290481589838,0.024536292207483313,27.936542791777942,32456.13967769999
FLUKA,prompt,all_prompt,e800_1500,800-1500 keV,side_compton_fov_pass,final,NEUTRON,1,0.0006785363086146481,0.0006785363086146481,0.00037690145672660913,0.355474490564644,523.884258
