common_event_id,source_event_id,production_tag,x_cm,y_cm,z_cm,geometry_local_x_cm,geometry_local_y_cm,geometry_local_z_cm,coordinate_transform_policy,source_volume,expected_material,expected_fluka_region_name,expected_shape_type,expected_depth,expected_contains_static,resolved_static_volume,resolved_static_logical,resolved_static_material,resolved_static_fluka_region_name,resolved_static_depth,containing_volume_count,deepest_volume_count,expected_min_boundary_margin_cm_approx,same_material_as_expected,audit_status,audit_note,original_activity_weight_Bq
4364,10703,n,13.86676,-1.864257,1.790459,8.539234329,-1.864257,11.07132573,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.05963518591,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4365,10704,n,4.893248,3.547127,10.74792,-4.139878273,3.547127,11.05997596,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2400240415,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4366,10705,n,9.62323,-6.707698,5.745581,2.741911903,-6.707698,10.86739048,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.1673904769,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4367,10706,n,9.11926,-4.795891,6.412294,1.914114015,-4.795891,10.98246716,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2824671558,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4368,10707,n,12.88107,1.772272,2.976693,7.00345214,1.772272,11.21313175,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.08686824825,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4369,10708,n,7.618637,-8.056435,8.043178,-0.30019582,-8.056435,11.07457559,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2254244078,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4370,10709,n,12.50121,-1.475105,3.394459,6.439445387,-1.475105,11.23993534,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.0600646586,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4371,10710,n,8.235013,1.773329,7.030049,0.8520382155,1.773329,10.79402886,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.09402885543,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4372,10711,n,3.730658,-5.34671,11.56355,-5.53869105,-5.34671,10.81463819,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.1146381897,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4373,10712,n,5.393722,2.468185,10.14473,-3.359469974,2.468185,10.98734478,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2873447783,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4374,10713,n,5.806944,-4.135766,10.14698,-3.068868886,-4.135766,11.28112785,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.01887215307,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4375,10714,n,3.710287,-2.42442,11.57367,-5.560251442,-2.42442,10.80738964,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.1073896381,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4376,10715,n,8.188817,-3.149267,7.584887,0.4270429984,-3.149267,11.15369306,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.1463069372,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4377,10716,n,10.01633,5.222527,5.622338,3.10702154,5.222527,11.05820819,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2417918085,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4378,10717,n,9.893207,2.624701,5.993782,2.75730986,2.624701,11.23379765,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.06620234546,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4379,10718,n,8.499005,0.8758929,7.199303,0.9190280977,0.8758929,11.10038004,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.19961996,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4380,10719,n,12.20327,0.8658439,3.704419,6.009595174,0.8658439,11.24843476,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.05156523509,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4381,10720,n,13.8843,-1.912521,1.977405,8.419446197,-1.912521,11.21591917,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.08408083332,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4382,10721,n,3.525294,3.957951,11.98519,-5.98204983,3.957951,10.96756842,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2675684159,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4383,10722,n,6.025228,4.462719,9.216799,-2.256781497,4.462719,10.77774065,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.07774065073,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4384,10723,n,11.5616,-5.991116,3.6706,5.57977961,-5.991116,10.77079191,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.07079191239,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4385,10724,n,5.070153,-7.187893,10.52819,-3.859414975,-7.187893,11.02969411,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2703058894,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4386,10725,n,7.305182,1.263068,8.308148,-0.7092040599,1.263068,11.04029152,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2597084801,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4387,10726,n,5.375121,3.377187,9.839196,-3.156577704,3.377187,10.75814672,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.05814672182,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4388,10727,n,4.537394,6.830401,11.08586,-4.630464715,6.830401,11.04730885,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2526911524,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4389,10728,n,12.41692,-1.640585,3.018929,6.645383166,-1.640585,10.9147935,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2147935013,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4390,10729,n,9.75833,-5.573451,5.61732,2.928136252,-5.573451,10.87222638,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.1722263802,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4391,10730,n,5.886666,0.7431295,9.487233,-2.545985342,0.7431295,10.87098824,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.1709882362,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4392,10731,n,4.365404,-4.56564,11.43162,-4.996569251,-4.56564,11.17018279,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.129817207,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4393,10732,n,7.251818,-7.429808,8.636773,-0.9793110721,-7.429808,11.23493044,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.0650695604,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4394,10733,n,10.44926,-1.666848,5.184625,3.722659109,-1.666848,11.0548261,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2451739002,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4395,10734,n,13.16892,2.851096,2.783974,7.343265739,2.851096,11.28039953,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.01960047305,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4396,10735,n,5.986018,0.09558495,9.511927,-2.493194164,0.09558495,10.958702,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.258702004,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4397,10736,n,3.51522,-4.769364,11.83128,-5.880342419,-4.769364,10.85161422,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.1516142175,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4398,10737,n,3.401265,2.515232,12.52216,-6.449446705,2.515232,11.2595618,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.04043820278,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4399,10738,n,12.05369,-4.139107,3.599089,5.978305699,-4.139107,11.06818618,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2318138247,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4400,10739,n,13.23619,-0.3971788,2.48672,7.601023131,-0.3971788,11.11777628,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.182223719,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4401,10740,n,9.290346,2.205214,6.300478,2.114155938,2.205214,11.02437737,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2756226253,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4402,10741,n,10.53453,-4.165865,5.348321,3.667203553,-4.165865,11.23087165,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.06912835332,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4403,10742,n,11.31024,-3.90385,4.054006,5.130932267,-3.90385,10.86416253,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.1641625344,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4404,10743,n,4.020466,6.311348,11.68161,-5.417246874,6.311348,11.10304442,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.1969555817,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4405,10744,n,11.68244,1.233979,3.776145,5.590594809,1.233979,10.93087028,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.230870281,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4406,10745,n,13.81547,-0.9778751,1.880161,8.439537929,-0.9778751,11.09848712,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2015128849,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4407,10746,n,5.922167,7.417822,10.03721,-2.90977481,7.417822,11.2849837,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.01501629979,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4408,10747,n,9.798461,7.983103,5.40378,3.107508736,7.983103,10.7496077,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.04960770033,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4409,10748,n,13.28107,0.7014986,2.499392,7.623797626,0.7014986,11.15847169,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.1415283095,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4410,10749,n,4.267186,5.831836,11.43143,-5.065885514,5.831836,11.10059783,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.1994021712,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4411,10750,n,9.158169,-7.736981,6.112855,2.15336218,-7.736981,10.79824463,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.09824462606,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4412,10751,n,5.05202,-5.081471,10.23925,-3.667925509,-5.081471,10.81256071,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.11256071,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4413,10752,n,11.95998,0.4908291,3.35579,6.084081096,0.4908291,10.82988483,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.1298848261,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4414,10753,n,7.497275,5.786215,7.664222,-0.1180493558,5.786215,10.72079734,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.02079734164,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4415,10754,n,7.644823,0.8552312,8.083275,-0.3100323824,0.8552312,11.12144475,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.178555249,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4416,10755,n,12.885,4.198316,2.648265,7.238464736,4.198316,10.98367702,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2836770155,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4417,10756,n,12.46157,1.828172,3.233458,6.525260573,1.828172,11.09806073,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2019392703,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4418,10757,n,2.88364,-1.182359,12.44879,-6.763582428,-1.182359,10.84166523,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.1416652251,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4419,10758,n,4.380785,5.666591,10.86108,-4.582260539,5.666591,10.7776261,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.07762609943,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4420,10759,n,6.903067,-2.931165,8.614988,-1.210510948,-2.931165,10.97292192,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.2729219213,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4421,10760,n,5.867054,-4.506831,9.283192,-2.415574345,-4.506831,10.71284168,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.01284168324,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
4422,10761,n,5.029093,-3.308015,10.33438,-3.751404414,-3.308015,10.86361594,inverse InstrumentFrame.Rotation 0 45 0 before static containment,ColdPlate_Still_0p7K,Copper,R0000008,PCON,2,True,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,Copper,R0000008,2,1,1,0.1636159409,True,PASS_STATIC_CONTAINMENT,declared source_volume is the deepest translated static geometry object containing the coordinate,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
