resampled_history_id,selected_position_row_index,common_event_id,source_event_id,production_tag,Z,A,isomer,x_cm,y_cm,z_cm,source_volume,resolved_static_material,original_activity_weight_Bq,sampling_probability,selection_u64
628,5905,5905,234361,n,29,64,0,-5.265116,6.933976,-0.802796,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,Copper,0.00067878017572817528276285253271889400921658986175115207373271889400921658986175115,0.00014436280272258657460993552076995607002844013492766224301499652082727020072145240,15722483473696256651
629,389,389,5086,n,29,64,0,18.17301,8.134659,10.15849,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1035022172085508700
630,3373,3373,9498,n,29,64,0,5.155304,-0.5433588,-4.735379,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,8980457910131303058
631,2596,2596,7293,n,29,64,0,16.26961,5.993658,12.42623,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6911220414213237918
632,6513,6513,235297,n,29,64,0,8.077861,4.291703,3.492704,DR_Continuous_HEX_CuNi_CP_to_Still,CuNi,0.00067878017572817528276285253302083333333333333333333333333333333333333333333333333,0.00014436280272258657460993552083417245206242600153132785286657256931508149377429990,17343657028322798067
633,5759,5759,234160,n,29,64,0,-6.390346,-7.571106,-4.965859,Cu_50mK_StillLike_Can_side_wall_below_side_port,Copper,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,0.00014436280272258657460993552083671473057658129698784139404211907867558047352741505,15334071787663741274
634,234,234,4931,n,29,64,0,17.63556,-8.58695,10.58527,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,622228780555198960
635,410,410,5107,n,29,64,0,19.29275,6.666146,9.05848,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1089668633652096022
636,1063,1063,5760,n,29,64,0,13.6533,-8.787785,14.55204,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2828906372929538852
637,2316,2316,7013,n,29,64,0,17.32622,-1.745298,11.26779,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6165389077281740757
638,3316,3316,9214,n,29,64,0,1.076801,-3.284617,5.679863,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,8829655370210449011
639,5122,5122,11461,n,29,64,0,9.995932,-0.118771,5.236258,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13638045527720100099
640,3732,3732,9857,n,29,64,0,-5.427523,-1.393729,5.238297,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9937180146265802242
641,4923,4923,11262,n,29,64,0,7.24042,1.638613,8.118626,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13107693785090298850
642,715,715,5412,n,29,64,0,14.88929,-1.628838,13.81832,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1901730199800459696
643,4989,4989,11328,n,29,64,0,13.79397,-0.5550042,1.387916,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13283805574893251226
644,4226,4226,10565,n,29,64,0,10.98543,2.368381,4.146688,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11252488932950176397
645,4011,4011,10350,n,29,64,0,9.315235,7.698101,6.216246,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,10679051463297461339
646,4175,4175,10514,n,29,64,0,13.32075,2.30797,1.850704,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11117627825185534767
647,6785,6785,236707,n,29,64,0,5.778778,-1.614296,7.911351,DR_Still_Pot_Cu,Copper,0.00067878017572817528276285253299492385786802030456852791878172588832487309644670051,0.00014436280272258657460993552082866203112057670630325027884647937389917761380181172,18067403530612925863
648,51,51,4748,n,29,64,0,13.38905,9.030614,15.26838,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,135517906947341490
649,215,215,4912,n,29,64,0,15.26863,9.150232,12.71084,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,571325287255761522
650,2009,2009,6706,n,29,64,0,17.80846,-6.000084,10.89404,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5347892678814630318
651,6265,6265,234897,n,29,64,0,23.21315,9.165955,15.1129,DR_Capillary_CuNi_4K_60K,CuNi,0.00067878017572817528276285253298387096774193548387096774193548387096774193548387097,0.00014436280272258657460993552082631130513616700037316846978458313253676437204922954,16682124782955145605
652,1635,1635,6332,n,29,64,0,18.70288,3.721303,9.875521,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4351840196315344545
653,5101,5101,11440,n,29,64,0,4.834119,3.760578,11.0276,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13582192135976679065
654,6488,6488,235272,n,29,64,0,9.88372,1.55287,2.555541,DR_Continuous_HEX_CuNi_CP_to_Still,CuNi,0.00067878017572817528276285253302083333333333333333333333333333333333333333333333333,0.00014436280272258657460993552083417245206242600153132785286657256931508149377429990,17275265874674637494
655,6432,6432,235155,n,29,64,0,12.83381,9.078406,9.960489,DR_Capillary_CuNi_Still_4K,CuNi,0.00067878017572817528276285253293103448275862068965517241379310344827586206896551724,0.00014436280272258657460993552081507405435756479182106602876456061475960886262405059,17126418004057806728
656,507,507,5204,n,29,64,0,14.78034,4.141723,13.09339,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1349573906600971621
657,277,277,4974,n,29,64,0,21.12073,0.5201104,6.849337,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,735230278871636328
658,2576,2576,7273,n,29,64,0,20.19245,4.7988,8.320063,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6858283411566214539
659,2806,2806,8704,n,29,64,0,5.808142,-5.71052,1.35117,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7470752231780768432
660,6280,6280,234912,n,29,64,0,20.11017,10.23107,15.66501,DR_Capillary_CuNi_4K_60K,CuNi,0.00067878017572817528276285253298387096774193548387096774193548387096774193548387097,0.00014436280272258657460993552082631130513616700037316846978458313253676437204922954,16722604858539488182
661,6570,6570,235407,n,29,64,0,3.802024,4.927361,1.425772,DR_Continuous_HEX_CuNi_MXC_to_CP,CuNi,0.00067878017572817528276285253296875,0.00014436280272258657460993552082309538139360649989937599488740563567290736770715530,17495641674850877935
662,4073,4073,10412,n,29,64,0,13.22761,-3.265575,2.513629,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,10844307512085009876
663,1002,1002,5699,n,29,64,0,18.86309,4.078658,9.354298,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2668196668677515049
664,1675,1675,6372,n,29,64,0,16.74918,1.514207,11.95037,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4458118675281303461
665,2713,2713,8611,n,29,64,0,7.072745,3.143364,-0.1088287,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7223028744111602782
666,4376,4376,10715,n,29,64,0,8.188817,-3.149267,7.584887,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11652395316881578352
667,169,169,4866,n,29,64,0,21.31942,-1.506726,7.125144,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,447736204962607529
668,2612,2612,7309,n,29,64,0,12.98631,-9.553207,15.58357,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6955382235954952857
669,1765,1765,6462,n,29,64,0,7.80269,-0.0186922,20.8759,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4698212053090530182
670,2741,2741,8639,n,29,64,0,3.25429,1.963413,4.053661,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7297660512991556860
671,4849,4849,11188,n,29,64,0,9.674966,7.793913,5.551057,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12910426381766705489
672,3107,3107,9005,n,29,64,0,-0.6168566,1.637041,7.736733,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,8273562416828371656
673,1387,1387,6084,n,29,64,0,10.95797,-6.425156,17.65625,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3692175746870059003
674,986,986,5683,n,29,64,0,13.13692,0.8339834,14.73404,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2625350938722551174
675,1321,1321,6018,n,29,64,0,10.67371,-0.8353175,17.56738,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3515898483191831126
676,3424,3424,9549,n,29,64,0,0.8809675,-3.854736,-0.4966792,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9116750724946654397
677,5241,5241,11580,n,29,64,0,9.491216,5.711914,6.45007,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13955021903772693446
678,6158,6158,234692,n,29,64,0,12.83723,-0.1794372,13.66003,DR_4K_Condenser_Cu,Copper,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,0.00014436280272258657460993552083671473057658129698784139404211907867558047352741505,16398119250759508057
679,4352,4352,10691,n,29,64,0,1.68559,0.8107272,13.87849,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11586931410432561489
